Date,FlightNumber,OriginCode,DestinationCode,Distance,DepartureTime,Price
2026-02-24,NK 9853,LGW,SEA,7741.73,14:05:27,854
2026-02-24,AA 9434,LAX,MSP,2467.38,11:57:32,519
2026-02-24,F9 1477,CJU,DUB,9330.97,18:19:50,986
2026-02-24,F9 3413,DXB,LAS,13122.44,14:29:59,1509
2026-02-24,AS 7977,YYZ,DEL,11639.97,22:40:52,1340
2026-02-24,G4 3554,DUB,CKG,8746.65,21:48:52,1040
2026-02-24,AS 9915,HKG,ORD,12522.90,10:29:20,1465
2026-02-24,B6 1368,IST,VIE,1224.28,04:05:27,299
2026-02-24,DL 2596,DEL,HNL,11917.22,15:35:49,1352
2026-02-24,DL 5742,ARN,MCO,7799.90,03:47:27,1227
2026-02-24,UA 3726,YYZ,CJU,11032.50,06:59:33,1287
2026-02-24,B6 3309,MCO,MEX,2060.31,01:41:52,280
2026-02-24,WN 3352,ATL,DXB,12209.05,06:04:05,1353
2026-02-24,AS 7611,VIE,KUL,9419.56,14:06:52,1002
2026-02-24,WN 2147,HEL,DOH,4396.89,06:41:43,567
2026-02-24,NK 3066,KIX,SAN,9392.59,03:34:42,4999
2026-02-24,F9 0384,DUB,MAD,1451.26,12:20:09,391
2026-02-24,WN 1059,SAN,SIN,14269.43,04:40:47,1498
2026-02-24,AS 5674,BOS,GRU,7738.39,21:51:46,1122
2026-02-24,AS 5795,OSL,CLT,6775.02,22:13:55,983
2026-02-24,NK 5125,AUH,MCO,12481.32,04:22:16,1862
2026-02-24,AA 1941,NKG,CMB,4871.00,18:16:33,695
2026-02-24,NK 7783,BNE,CPH,15570.07,23:04:18,1641
2026-02-24,UA 1771,SFO,CTU,11029.92,11:43:40,1280
2026-02-24,AA 7362,YYZ,CPH,6268.80,17:40:55,1177
2026-02-24,DL 4882,SVO,KUL,8185.33,12:46:02,925
2026-02-24,AS 9904,KIX,XIY,2422.44,19:19:23,487
2026-02-24,B6 2469,YVR,PVG,9016.04,07:45:54,1435
2026-02-24,B6 3316,AUH,PHX,13427.09,02:40:40,1547
2026-02-24,B6 3436,CAN,PVG,1203.40,14:45:16,312
2026-02-24,DL 0048,MCO,JNB,13153.55,17:40:31,1454
2026-02-24,B6 7913,CKG,ZRH,8181.90,23:55:11,940
2026-02-24,DL 4404,SFO,HNL,3856.60,11:12:30,592
2026-02-24,B6 4523,LHR,MAD,1243.18,15:53:03,242
2026-02-24,WN 2010,MEX,IAH,1232.45,02:57:01,354
2026-02-24,B6 2345,XIY,KUL,3599.66,03:03:42,457
2026-02-24,F9 0273,AYT,AGP,3125.38,14:55:26,529
2026-02-24,AS 8811,MCO,MEX,2060.31,15:18:35,400
2026-02-24,NK 6202,MEL,MAN,16958.43,22:33:32,1759
2026-02-24,WN 6611,MEX,SZX,14129.78,18:50:36,1525
2026-02-24,AS 6869,MUC,CAN,8887.90,05:50:11,1024
2026-02-24,F9 7917,BWI,HEL,6880.12,20:16:21,1028
2026-02-24,UA 4955,CTU,BNE,8239.28,21:11:14,1033
2026-02-24,F9 2105,DMK,HND,4584.87,07:57:49,589
2026-02-24,F9 5855,BLR,CLT,14180.66,10:21:09,2006
2026-02-24,G4 2567,EWR,PMI,6316.12,10:18:40,832
2026-02-24,F9 2109,BCN,DEL,6773.98,14:01:29,908
2026-02-24,B6 1106,DCA,BOM,12850.55,18:19:06,2124
2026-02-24,B6 2435,VIE,DFW,8855.63,10:36:41,1793
2026-02-24,B6 3884,WUH,PHX,11381.88,02:00:53,1329
2026-02-24,F9 3672,CGK,PVG,4446.19,01:11:50,994
2026-02-24,SY 5951,SYD,LAX,12061.10,05:11:56,1896
2026-02-24,F9 0283,NRT,JNB,13582.28,01:23:52,1877
2026-02-24,F9 5733,BKK,MAN,9630.24,04:20:33,1176
2026-02-24,SY 6800,CDG,ATL,7055.38,11:12:31,847
2026-02-24,NK 6798,TAO,MXP,8603.15,21:58:39,985
2026-02-24,NK 5467,SEA,HGH,9348.17,19:27:46,984
2026-02-24,NK 3161,IST,NBO,4807.74,00:18:49,617
2026-02-24,SY 1115,WUH,CAN,826.79,14:36:37,292
2026-02-24,SY 1479,SHA,ZRH,8998.49,11:32:16,1012
2026-02-24,SY 6905,OSL,IAH,7986.46,06:58:59,1035
2026-02-24,F9 5987,TPA,JFK,1619.70,08:36:55,379
2026-02-24,G4 1103,BKK,PER,5326.65,13:35:52,599
2026-02-24,G4 3645,VIE,HNL,12275.40,06:56:55,1340
2026-02-24,UA 5917,CKG,DXB,5041.91,20:28:55,742
2026-02-24,DL 4781,VIE,HAK,8651.52,16:06:42,1606
2026-02-24,DL 6725,DMK,AYT,7299.91,20:05:43,1076
2026-02-24,G4 3647,CTU,SIN,3220.94,03:41:35,388
2026-02-24,DL 6605,ARN,JED,4542.35,10:23:56,641
2026-02-24,B6 2329,LGW,ICN,8875.95,06:50:01,948
2026-02-24,AA 2806,DUB,BKK,9876.44,10:43:22,1121
2026-02-24,UA 9398,TAO,DUB,8779.51,22:26,1099
2026-02-24,WN 2399,HEL,TAO,6822.12,07:48:42,815
2026-02-24,WN 9904,CMB,MEX,17053.21,15:45:03,1954
2026-02-24,F9 2472,WUH,BOG,15970.63,18:27,1810
2026-02-24,AS 3580,JFK,ARN,6291.80,21:18:14,1060
2026-02-24,WN 6518,JNB,TAO,11845.50,02:04:07,2046
2026-02-24,G4 0495,LIS,CAN,10870.99,15:49:48,1490
2026-02-24,AA 9438,NKG,LAX,10567.03,22:37:55,1402
2026-02-24,SY 6911,BKK,CLT,14574.28,22:46:25,1645
2026-02-24,F9 4548,DUB,BOM,7601.26,00:41:09,1522
2026-02-24,G4 6743,FLL,AYT,9962.90,17:48:08,1154
2026-02-24,DL 5141,NKG,ATL,12346.03,14:23:06,1389
2026-02-24,AA 4101,MIA,DEL,13506.51,10:57:10,1464
2026-02-24,WN 4929,DEL,MCO,13274.62,20:36:48,1468
2026-02-24,SY 2253,SIN,FRA,10279.83,07:18:04,1457
2026-02-24,SY 1283,ICN,CTU,2174.11,05:32:03,457
2026-02-24,SY 1281,ZRH,ATH,1639.48,23:13:09,287
2026-02-24,B6 1841,MEX,TAO,12570.37,05:43:48,2658
2026-02-24,UA 8890,WUH,NKG,454.96,22:19:06,206
2026-02-24,WN 9256,SEA,CLT,3660.41,19:13:06,770
2026-02-24,AS 2241,VIE,FCO,779.70,03:08:08,252
2026-02-24,G4 1170,MEX,VIE,10165.31,06:27:56,1076
2026-02-24,AS 3333,BKK,JFK,13947.42,22:42:27,1521
2026-02-24,NK 7985,KUL,YVR,12812.57,21:18:06,1339
2026-02-24,F9 1154,EWR,PEK,10967.94,08:27:51,1211
2026-02-24,AS 2003,CKG,LAS,11494.42,15:33:55,1260
2026-02-24,SY 4428,BOM,WUH,4339.02,13:06:03,591
2026-02-24,NK 4114,AMS,GRU,9775.28,16:07:48,1186
2026-02-24,DL 7311,NBO,DMK,7212.73,13:02:13,927
2026-02-24,WN 4916,YVR,TAO,8646.00,21:58:05,1277
2026-02-24,DL 4163,SYD,HEL,15200.95,07:16:54,3037
2026-02-24,DL 6224,VIE,HKG,8701.52,04:53:47,1301
2026-02-24,NK 4230,KUL,CKG,3044.14,22:24:44,417
2026-02-24,SY 7939,EWR,FRA,6210.87,08:59:53,1126
2026-02-24,G4 6856,MUC,KIX,9239.32,11:21:35,1044
2026-02-24,UA 4046,BOM,ORD,12943.17,23:19:12,1493
2026-02-24,SY 3472,NKG,PMI,9712.54,18:55:34,1209
2026-02-24,DL 9858,CDG,SFO,8962.35,11:32:47,1262
2026-02-24,UA 5493,VIE,IST,1224.28,22:34:03,268
2026-02-24,AA 7715,DMK,ATH,7902.53,01:20:04,1123
2026-02-24,AS 0171,TPE,MIA,13904.12,11:56:14,1588
2026-02-24,NK 6648,GRU,BLR,14048.88,12:25:16,1654
2026-02-24,B6 9451,AGP,YYZ,6210.10,10:44:45,861
2026-02-24,NK 6765,CGK,VIE,10520.55,05:40:28,1132
2026-02-24,NK 6522,SZX,DMK,1696.88,14:07:18,244
2026-02-24,AS 2104,IST,PMI,2202.38,06:23:11,312
2026-02-24,WN 0469,CDG,BOM,6993.53,14:27:50,2838
2026-02-24,DL 6014,DCA,SIN,15543.54,00:40:48,2476
2026-02-24,NK 4461,DEL,BWI,12007.75,11:12:13,1383
2026-02-24,AA 8601,TPE,AUH,6649.21,05:59:19,820
2026-02-24,G4 3695,EWR,NKG,11850.31,11:07:40,1902
2026-02-24,AA 4486,YYZ,SVO,7466.43,08:20:04,942
2026-02-24,F9 8924,DOH,DFW,12744.47,10:54:17,1346
2026-02-24,AA 5573,SAN,DTW,3142.16,20:56:17,364
2026-02-24,G4 2249,YVR,HGH,9175.96,19:31,1131
2026-02-24,UA 0831,HNL,ATL,7233.82,00:41:32,1443
2026-02-24,UA 5285,SAW,HEL,2179.78,10:51:43,450
2026-02-24,UA 6375,MUC,SIN,10059.27,13:27:34,1816
2026-02-24,B6 6279,MEL,FCO,15987.90,18:30:30,1712
2026-02-24,UA 5044,MEL,HND,8158.71,10:42:13,981
2026-02-24,F9 6863,RUH,ICN,7491.10,01:04:29,1206
2026-02-24,NK 1066,FCO,TPA,8345.70,21:27:14,944
2026-02-24,F9 1296,SHA,YVR,9038.13,21:44,1124
2026-02-24,SY 8900,MXP,CPH,1144.03,08:12:54,299
2026-02-24,WN 2999,DOH,CLT,11639.96,03:39:28,1236
2026-02-24,F9 7726,ICN,ATL,11488.03,23:34:38,1621
2026-02-24,AA 1086,TPA,RUH,12005.36,01:29:50,1434
2026-02-24,G4 3568,SAN,KMG,12327.63,20:32:11,2407
2026-02-24,SY 1395,MIA,NBO,12780.71,12:23:53,1330
2026-02-24,G4 7806,CLT,MSP,1496.31,13:19:52,417
2026-02-24,UA 8548,FCO,CAN,9155.25,23:26:18,1050
2026-02-24,B6 1957,MEL,PMI,16740.22,11:07:42,2752
2026-02-24,UA 5392,PVG,ATL,12303.40,02:51:59,1393
2026-02-24,B6 8225,NKG,AMS,8698.25,06:36:59,953
2026-02-24,B6 9553,DXB,LAS,13122.44,06:53:33,1374
2026-02-24,AA 5799,SEA,MAD,8521.39,17:45:06,1085
2026-02-24,WN 4812,GRU,TAO,18084.72,14:11:40,1876
2026-02-24,AS 3540,HAK,XIY,1622.41,08:35:13,466
2026-02-24,WN 2754,DMK,LAX,13280.45,16:22:03,1481
2026-02-24,WN 2512,FCO,JED,3362.61,19:31:10,720
2026-02-24,AA 6526,ATL,BKK,14723.61,05:28:33,1711
2026-02-24,SY 8718,AGP,PVG,10629.99,03:59:22,1118
2026-02-24,AS 0389,MAN,ICN,8778.89,03:30:17,1297
2026-02-24,SY 4359,SVO,MEL,14425.33,23:18:40,1564
2026-02-24,AA 9953,DOH,ATH,2957.87,02:58:01,497
2026-02-24,AS 1478,CTU,MUC,7726.18,20:46:37,1131
2026-02-24,AA 3298,CMB,CAN,3995.40,19:40:03,476
2026-02-24,WN 9184,MEX,WUH,13394.85,14:24:03,1490
2026-02-24,DL 7408,DCA,TAO,11469.03,01:13:20,3687
2026-02-24,DL 3047,PHX,SVO,9659.27,10:03:48,1306
2026-02-24,SY 2170,MCO,AMS,7291.30,03:14:37,894
2026-02-24,DL 6798,BLR,SIN,3179.48,09:31:30,982
2026-02-24,UA 8211,ATL,HND,11053.60,13:10:25,1195
2026-02-24,SY 6301,ATL,ICN,11488.03,20:37:03,1857
2026-02-24,NK 5647,NRT,MSP,9551.61,14:32:17,1081
2026-02-24,NK 6971,KMG,KIX,3292.93,03:13:44,564
2026-02-24,B6 8274,MUC,HND,9359.42,21:51:37,1362
2026-02-24,NK 3343,TPA,DXB,12577.39,07:15:17,1401
2026-02-24,NK 5400,DOH,FRA,4588.27,20:13:14,810
2026-02-24,B6 7184,LAX,BNE,11533.34,13:18:30,1332
2026-02-24,AS 1587,CGK,AGP,12296.03,20:01:02,2007
2026-02-24,G4 3023,NBO,IAH,14058.54,11:34:02,1642
2026-02-24,AS 5824,DCA,VIE,7145.65,06:30:08,956
2026-02-24,AS 3887,TPA,MNL,14652.97,09:27:50,2512
2026-02-24,AA 5586,CLT,IST,8896.82,17:42:52,1350
2026-02-24,DL 3032,FCO,VIE,779.70,09:35:25,182
2026-02-24,DL 9809,CPH,YVR,7661.34,23:12:54,1383
2026-02-24,UA 7233,TPE,BOG,16310.11,12:01:17,1866
2026-02-24,WN 0112,MAD,BLR,8327.90,04:57:45,1677
2026-02-24,NK 6845,PVG,SAW,7996.69,17:41:19,1302
2026-02-24,AA 6787,DUB,SAW,2986.63,19:43:01,402
2026-02-24,AA 8965,WUH,SYD,8175.53,02:33:11,1051
2026-02-24,WN 3419,CPH,YVR,7661.34,09:22:19,958
2026-02-24,AA 5371,BNE,MIA,14743.48,22:05:04,1548
2026-02-24,AA 9733,ATL,MXP,7634.22,16:13:10,1040
2026-02-24,F9 9818,ATH,PMI,1843.54,13:10:32,347
2026-02-24,AA 7793,BKK,ARN,8295.54,05:53,1931
2026-02-24,G4 6403,MEL,SIN,6033.03,05:30:55,2118
2026-02-24,AA 6463,BLR,ORY,7837.09,00:14:27,918
2026-02-24,UA 2814,CMB,PEK,5164.92,00:22:59,708
2026-02-24,UA 0875,PVG,NBO,9596.68,02:20:45,1199
2026-02-24,SY 5430,PMI,BNE,16971.73,00:33:28,2392
2026-02-24,WN 0385,MXP,DUB,1381.73,02:44:49,468
2026-02-24,F9 3153,DFW,BWI,1954.80,08:27:55,288
2026-02-24,AS 1331,MCO,DXB,12459.75,11:27:46,1691
2026-02-24,B6 6090,LAX,MSP,2467.38,03:07:42,708
2026-02-24,WN 3408,SEA,SAW,9799.65,05:55:54,1084
2026-02-24,G4 6752,AMS,BCN,1241.40,02:24:28,358
2026-02-24,B6 4908,MUC,PVG,8778.97,04:13:38,1341
2026-02-24,DL 7418,HAK,PER,5798.04,08:32:12,988
2026-02-24,SY 1074,CAN,AGP,10685.15,15:06:06,1743
2026-02-24,SY 4584,SYD,PMI,17150.40,04:54:02,1910
2026-02-24,NK 2228,TPA,ATL,655.37,19:49:29,215
2026-02-24,WN 9189,BOG,FCO,9359.97,04:06:19,1040
2026-02-24,F9 6311,CPH,ICN,7924.70,17:04:55,1178
2026-02-24,G4 9616,LHR,JNB,9074.84,01:30:18,1298
2026-02-24,UA 2035,DFW,DXB,12919.21,23:39:37,2200
2026-02-24,G4 6228,CPH,GRU,10404.97,13:33:41,1260
2026-02-24,G4 9735,AUH,MEL,11651.68,18:29:37,1560
2026-02-24,AS 3739,CAN,LHR,9495.41,00:48:23,1196
2026-02-24,G4 0804,CPH,BOM,6411.06,20:28:42,970
2026-02-24,NK 5729,LGW,KMG,8712.39,21:52:12,1943
2026-02-24,DL 1977,SAN,DEL,13035.06,07:56:25,1440
2026-02-24,B6 8997,HKG,MNL,1145.52,10:04:29,272
2026-02-24,UA 4691,SHA,KIX,1347.31,11:45:57,202
2026-02-24,AS 7096,AGP,IAH,8143.72,10:16:57,927
2026-02-24,DL 7281,JNB,KMG,9807.79,09:14:01,1230
2026-02-24,B6 4271,CKG,DFW,12618.88,16:21:26,2236
2026-02-24,F9 5116,MUC,CPH,809.96,06:02:58,261
2026-02-24,F9 8867,IAD,VIE,7164.70,01:02:08,926
2026-02-24,G4 4281,MAD,FLL,7077.26,03:06:09,797
2026-02-24,AA 4979,CAN,MEX,14098.49,14:44:57,1547
2026-02-24,WN 7358,DEN,PVG,10780.05,13:35:24,1542
2026-02-24,WN 6027,XIY,MSP,10919.63,10:55:58,1470
2026-02-24,AA 3647,DUB,TPA,6659.36,18:16:31,1095
2026-02-24,WN 7239,MIA,PER,18293.63,04:53:15,1995
2026-02-24,WN 0600,MXP,ATH,1520.35,05:18:12,265
2026-02-24,G4 8514,WUH,MEX,13394.85,15:05:28,1397
2026-02-24,UA 3116,DEN,PMI,8522.70,11:03:58,977
2026-02-24,G4 6336,FRA,HGH,8859.96,23:28,1172
2026-02-24,UA 3596,DEL,BWI,12007.75,00:57:52,1349
2026-02-24,AS 1429,MUC,IAH,8697.57,22:55:49,1208
2026-02-24,DL 1976,SZX,NKG,1128.33,07:20:52,403
2026-02-24,DL 0763,SYD,AMS,16658.29,00:15:59,2198
2026-02-24,NK 4867,MSP,HAK,12417.96,15:20:01,1331
2026-02-24,WN 8670,PEK,PER,8008.55,13:29:26,934
2026-02-24,B6 6101,MCO,HKG,14141.53,15:36:59,1664
2026-02-24,AS 9141,PMI,YYZ,6569.25,07:23:43,765
2026-02-24,F9 8514,MNL,DEN,12343.91,05:39:40,1376
2026-02-24,B6 4041,LHR,ATL,6760.95,15:56:15,850
2026-02-24,AA 3757,HND,TPA,11674.11,06:16:07,1550
2026-02-24,WN 9646,CLT,FRA,7058.72,23:17:37,1166
2026-02-24,G4 6451,SHA,MAD,10235.62,23:52:01,1160
2026-02-24,DL 6180,DTW,DXB,11399.59,22:42:24,1386
2026-02-24,DL 8037,SAW,PMI,2252.09,06:28:15,360
2026-02-24,DL 0552,MXP,PER,13748.65,02:18:15,1983
2026-02-24,NK 2316,DMK,LGW,9540.16,23:08:48,1668
2026-02-24,NK 1348,SZX,AGP,10781.24,03:06:45,1153
2026-02-24,AS 8286,SAW,ORD,8848.87,20:42:07,1002
2026-02-24,DL 1999,SYD,ORY,16968.45,10:29:32,1901
2026-02-24,NK 5709,IAD,VIE,7164.70,08:42:11,876
2026-02-24,NK 5706,ZRH,MAD,1238.49,06:52:35,290
2026-02-24,SY 7652,KMG,FLL,14328.41,01:24:14,2080
2026-02-24,AA 4753,LAX,YYZ,3494.43,23:23:36,492
2026-02-24,UA 2290,BWI,LIS,5693.45,01:53:35,1191
2026-02-24,AA 5967,JNB,PVG,11786.36,12:52:20,1326
2026-02-24,AS 0561,NBO,CKG,8135.62,09:23:58,902
2026-02-24,G4 7763,LHR,TPE,9783.22,23:27:08,1150
2026-02-24,B6 8509,LGW,CAN,9498.34,07:52:39,1112
2026-02-24,DL 3933,ATH,PEK,7607.67,23:40:54,888
2026-02-24,SY 4380,LGW,SAW,2523.18,13:18:50,370
2026-02-24,DL 0666,JED,IST,2387.53,04:45:58,1060
2026-02-24,AS 8031,MEL,SEA,13174.20,12:41:01,1845
2026-02-24,DL 2717,LGW,DTW,6077.19,16:17:55,1411
2026-02-24,B6 3175,SVO,OSL,1604.29,16:52:23,501
2026-02-24,F9 7205,CGK,MXP,11109.97,05:02:58,1341
2026-02-24,G4 6792,BOS,MNL,13572.19,05:33:08,1498
2026-02-24,G4 9539,LHR,HAK,9639.81,13:38:43,1317
2026-02-24,SY 0830,JED,CGK,7971.46,07:38:49,1081
2026-02-24,AA 0184,RUH,DUB,5379.30,22:30:09,743
2026-02-24,B6 1800,MSP,OSL,6484.41,06:42:47,836
2026-02-24,UA 8974,KMG,PHX,12550.56,20:09:03,2976
2026-02-24,DL 1815,PEK,AGP,9576.83,05:09:08,1079
2026-02-24,AA 6718,MAD,MSP,6951.21,08:31:21,1001
2026-02-24,B6 8678,TAO,MEX,12570.37,19:11:21,1451
2026-02-24,F9 4182,PEK,VIE,7453.06,02:22:05,914
2026-02-24,B6 9765,KMG,ZRH,8288.84,18:20:05,1123
2026-02-24,AA 5624,DUB,HEL,2023.29,09:15:31,536
2026-02-24,NK 4951,SIN,KIX,4902.67,16:00:43,602
2026-02-24,B6 6372,DOH,MSP,11436.85,09:26:37,1315
2026-02-24,B6 7585,BNE,HAK,6983.40,15:58:14,787
2026-02-24,DL 7355,BOG,KIX,14683.89,12:44:04,3153
2026-02-24,AS 3805,HEL,LGW,1857.40,11:36:08,428
2026-02-24,WN 6182,HND,RUH,8687.74,23:26:17,1345
2026-02-24,UA 4369,DUB,YVR,7164.37,20:03,1404
2026-02-24,F9 7461,LAS,MIA,3494.55,22:27:34,554
2026-02-24,B6 5177,NRT,KUL,5409.89,05:31:51,1114
2026-02-24,B6 7476,DFW,PER,16927.72,12:29:58,2898
2026-02-24,AA 2345,IST,LAX,11002.31,20:30:25,1346
2026-02-24,B6 8321,BKK,LIS,10706.08,09:19,1222
2026-02-24,G4 4072,MUC,SAN,9672.61,06:14:14,1173
2026-02-24,AS 0770,BOM,SZX,4259.66,16:39:58,825
2026-02-24,DL 6179,ICN,DXB,6728.08,13:54:10,971
2026-02-24,DL 8114,FCO,SAN,10248.77,19:54:02,1523
2026-02-24,UA 9602,HGH,BNE,7287.04,20:34:38,862
2026-02-24,DL 1964,BWI,LAX,3739.91,23:39:15,524
2026-02-24,B6 8419,NRT,VIE,9153.71,12:07:10,1074
2026-02-24,B6 9628,FRA,LAX,9321.21,05:59:27,1477
2026-02-24,B6 7208,BOG,MNL,17302.36,13:32:12,2423
2026-02-24,AS 9573,ATL,HEL,7767.42,11:59:05,985
2026-02-24,UA 4272,BKK,ATH,7929.56,06:30:37,1018
2026-02-24,SY 9872,IAH,DEL,13455.71,00:47:34,1588
2026-02-24,SY 7575,PER,BOG,16808.16,21:41:45,2306
2026-02-24,AA 4434,BOG,SHA,15698.39,18:06:50,1748
2026-02-24,NK 2996,PMI,SAN,9875.49,01:26:20,1330
2026-02-24,B6 8892,MXP,ATH,1520.35,22:31:52,295
2026-02-24,AS 8245,YVR,SFO,1288.50,11:06:23,182
2026-02-24,AA 6613,DEL,LAX,12876.43,09:52:57,1770
2026-02-24,F9 1941,ZRH,ICN,8743.33,18:03:09,1104
2026-02-24,AA 3461,TAO,AYT,7634.62,10:21:22,947
2026-02-24,AS 0757,IAH,JNB,14518.05,09:18:08,1610
2026-02-24,UA 6201,MEL,BOS,16941.11,07:29:53,1925
2026-02-24,AS 0519,DFW,HGH,11963.86,07:37:59,1786
2026-02-24,UA 7777,WUH,YYZ,11616.48,21:53:15,1284
2026-02-24,B6 0944,SZX,HGH,1070.55,03:34:45,273
2026-02-24,SY 9742,DMK,PMI,9684.69,08:38:37,1089
2026-02-24,AA 2488,FRA,CAN,9020.19,19:28:11,1668
2026-02-24,AA 7935,EWR,PVG,11860.03,13:49:56,4122
2026-02-24,G4 9740,CPH,BLR,7243.94,11:31:07,900
2026-02-24,SY 7569,NRT,ORD,10073.23,12:20:57,1204
2026-02-24,AA 4786,NRT,TPA,11620.41,12:42:16,1408
2026-02-24,DL 9791,ATL,AMS,7065.64,01:22:08,912
2026-02-24,B6 7452,MUC,CTU,7726.18,11:31:27,1272
2026-02-24,AA 3455,AUH,CDG,5251.94,21:13:50,1107
2026-02-24,NK 1531,AYT,BWI,8769.05,06:31:23,1689
2026-02-24,NK 0200,ATL,AGP,7050.56,04:30:43,809
2026-02-24,AA 5999,DTW,MAD,6401.93,22:12:34,1100
2026-02-25,DL 1223,ARN,ATL,7468.04,12:31:11,1841
2026-02-25,NK 8282,PER,MXP,13748.65,16:44:29,1482
2026-02-25,DL 2794,SVO,TPA,9099.40,07:07:47,1312
2026-02-25,UA 1346,ATL,DFW,1174.74,13:18:42,181
2026-02-25,SY 7392,MCO,TPE,13595.36,00:38:30,4752
2026-02-25,AS 8220,HKG,SZX,38.47,15:58:58,188
2026-02-25,AS 7010,LAX,AGP,9600.61,00:49:01,1189
2026-02-25,AS 6162,CJU,IAH,11697.43,16:23:06,1228
2026-02-25,B6 0078,PVG,KUL,3796.97,23:11:29,532
2026-02-25,G4 6064,SIN,DXB,5846.59,18:32:38,659
2026-02-25,SY 0506,MCO,AUH,12481.32,15:11:52,1369
2026-02-25,UA 0124,YVR,HGH,9175.96,10:28:43,1035
2026-02-25,F9 1729,SHA,MAN,9157.77,07:54:59,1105
2026-02-25,DL 2423,DTW,SAN,3142.16,21:30:23,538
2026-02-25,AS 1825,PEK,ATL,11537.81,01:43:38,1677
2026-02-25,AS 2917,OSL,CMB,8153.51,16:47:03,1548
2026-02-25,NK 2609,YYZ,MEX,3247.02,05:51:24,699
2026-02-25,DL 4724,MXP,JED,3833.27,19:41:05,577
2026-02-25,B6 2022,TAO,WUH,825.42,19:44,473
2026-02-25,B6 8801,SAW,HKG,7971.15,23:33:38,1040
2026-02-25,SY 8598,DXB,JFK,11001.39,13:48:23,1246
2026-02-25,SY 7388,ARN,SIN,9657.58,02:08:27,1067
2026-02-25,AS 7489,IAH,OSL,7986.46,03:29:19,1345
2026-02-25,SY 1849,HEL,SFO,8723.93,16:10:58,1447
2026-02-25,F9 7029,KMG,JNB,9807.79,23:24:42,1073
2026-02-25,DL 9173,LAS,CKG,11494.42,07:28:53,1613
2026-02-25,B6 2261,AGP,AMS,1883.98,01:53:12,389
2026-02-25,WN 8833,KMG,MEL,8238.77,14:20:29,1046
2026-02-25,DL 0273,AGP,HNL,12988.92,05:30:21,1503
2026-02-25,F9 3917,HGH,BLR,4767.09,18:29:17,587
2026-02-25,G4 1837,MUC,MAD,1494.65,03:41:35,371
2026-02-25,SY 4093,SYD,HNL,8170.49,11:54:51,981
2026-02-25,WN 3294,PHX,KMG,12550.56,08:43:15,1975
2026-02-25,F9 7394,SYD,BOM,10159.24,23:55:06,1255
2026-02-25,NK 1985,BOG,XIY,15651.35,11:15:39,2569
2026-02-25,WN 7412,TPA,HKG,14151.51,23:22:22,2391
2026-02-25,B6 5980,WUH,LAX,10947.20,17:34:45,1716
2026-02-25,AS 6021,PEK,BLR,4823.96,13:06:30,706
2026-02-25,AS 6383,PEK,PHX,10437.16,12:59:28,1613
2026-02-25,WN 5475,ORD,DTW,376.64,18:55:51,244
2026-02-25,B6 4410,MXP,CJU,9221.52,01:12:49,2182
2026-02-25,G4 7377,YYZ,HKG,12548.62,16:19:15,1376
2026-02-25,WN 7534,SFO,AGP,9576.93,09:12:09,1396
2026-02-25,UA 2566,ATH,CMB,6560.00,20:37:17,890
2026-02-25,NK 9103,DMK,TAO,3160.64,03:21:28,663
2026-02-25,DL 2202,ZRH,IAD,6672.62,08:43:46,1087
2026-02-25,DL 4862,HGH,VIE,8486.05,23:46:04,919
2026-02-25,DL 1112,FLL,LAX,3763.23,08:48:29,575
2026-02-25,DL 1358,BKK,TPA,15368.61,00:52:07,2383
2026-02-25,SY 6153,OSL,ORY,1392.14,03:56:50,366
2026-02-25,SY 9300,SAW,CKG,6900.85,05:42:34,872
2026-02-25,AA 2609,BLR,MXP,7333.98,21:47:57,931
2026-02-25,B6 3454,ORD,SIN,15051.05,09:59:01,1621
2026-02-25,SY 0618,BOG,SAW,10784.40,15:34:16,1273
2026-02-25,AA 2720,JED,PVG,8114.50,00:06:22,1585
2026-02-25,SY 0976,LAX,MNL,11740.16,11:10:56,1278
2026-02-25,AS 6259,BOM,CAN,4204.47,01:00:49,509
2026-02-25,AA 0666,DFW,IAH,361.63,17:55:47,236
2026-02-25,F9 1512,FCO,SAW,1426.09,17:37:33,261
2026-02-25,SY 1520,DOH,MAD,5330.36,01:39:22,927
2026-02-25,SY 2852,SEA,JFK,3886.59,02:54:28,478
2026-02-25,F9 2600,KIX,MUC,9239.32,04:52:17,1139
2026-02-25,UA 4419,HGH,DEN,10937.59,13:36:28,1334
2026-02-25,G4 1412,LAX,TAO,10122.30,07:24:55,1065
2026-02-25,DL 0210,KUL,MXP,10020.87,09:52:35,1154
2026-02-25,G4 4925,BWI,MIA,1525.57,01:58:28,500
2026-02-25,UA 6831,NKG,BOS,11713.16,16:26:46,1338
2026-02-25,B6 1087,BNE,MEX,12693.21,02:25:23,1332
2026-02-25,B6 3264,DEL,BOG,15205.02,10:35:33,1676
2026-02-25,DL 1537,CPH,IAD,6538.28,00:54:31,1197
2026-02-25,G4 0206,DMK,MEL,7361.38,16:02:08,899
2026-02-25,NK 1969,ORD,YYZ,701.17,11:08:24,244
2026-02-25,G4 0202,DUB,YYZ,5260.59,16:21:52,642
2026-02-25,AS 5154,MXP,CMB,7976.33,18:03:04,1060
2026-02-25,AS 6363,AYT,AUH,2657.63,17:40:05,442
2026-02-25,F9 9237,PEK,MAN,8092.86,01:18:50,1257
